dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167540,12817730455.761421,0.078017,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167933,12787743060.756310,0.078200,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167439,12825472527.885967,0.077970,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167714,12804453594.293373,0.078098,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.168034,12780059224.411455,0.078247,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167658,12808746758.651018,0.078072,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167506,12820349425.463194,0.078001,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167689,12806344609.225992,0.078086,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167451,12824522370.992332,0.077976,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-3,0.167578,12814799833.272419,0.078035,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.239362,8971699460.128391,0.111462,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.238826,8991821369.899618,0.111212,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237303,9049534279.232176,0.110503,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.238804,8992648717.468988,0.111202,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237037,9059700290.401470,0.110379,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237223,9052608296.691057,0.110465,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237750,9032542980.617039,0.110711,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.238044,9021377106.659784,0.110848,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.238211,9015065584.608547,0.110925,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.236838,9067317455.472807,0.110286,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.239482,8967218373.589241,0.111517,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237451,9043914363.599350,0.110572,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237805,9030432172.687223,0.110737,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.239957,8949445689.479723,0.111739,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.239587,8963280613.857986,0.111566,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-3,0.237247,9051672656.973045,0.110477,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-3,0.018975,7073551489.595100,0.141372,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-3,0.018958,7079700232.442468,0.141249,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-3,0.025495,5264574004.994140,0.189949,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-3,0.025534,5256532961.273220,0.190239,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-3,0.036243,3703270397.014512,0.270032,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-3,0.036092,3718754227.214283,0.268907,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-3,0.046600,2880206020.375048,0.347197,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-3,0.045732,2934861681.494468,0.340732,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-3,0.057039,2353084239.834692,0.424974,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-3,0.055672,2410860769.660532,0.414790,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-3,0.141847,946214576.327438,1.056843,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-3,0.143170,937473344.449600,1.066697,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-3,0.215112,623942410.512311,1.602712,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-3,0.214122,626828356.329481,1.595333,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,67108864,0,67108864,-3,0.383016,350423049.776837,2.853694,0.000000,268.435456,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,67108864,0,67108864,-3,0.383012,350426874.947532,2.853662,0.000000,268.435456,0.000000
