dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.003275,10004729.678211,99.952726,61.179523
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,1024,-1,0.002201,14884958.395878,67.181914,62.080421
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002508,26132427.134580,38.266633,61.226425
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002713,24157939.970120,41.394258,61.213497
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002414,27146783.656817,36.836776,61.317810
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002404,27266165.845177,36.675490,61.167156
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.004087,16035638.202259,62.361098,61.355804
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.003247,20186382.279735,49.538347,61.253880
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.006453,10155617.961719,98.467666,61.568153
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002384,27488642.842328,36.378660,61.403362
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.001988,32967701.881817,30.332718,61.209312
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.007522,8712109.954967,114.782757,61.154671
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002167,30238825.277817,33.070068,61.128777
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002586,25346925.960464,39.452516,61.192692
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002959,22149399.915263,45.147950,61.242855
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.002060,31807802.360586,31.438827,61.095104
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.003478,18844189.147247,53.066757,61.254669
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,2048,-1,0.003478,18841138.270593,53.075350,61.215290
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4096,-1,0.003627,36137557.110409,27.672042,61.574417
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4096,-1,0.006745,19433563.786556,51.457366,61.199085
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4096,-1,0.009044,14492725.793305,69.000132,61.137527
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4096,-1,0.002564,51128618.143897,19.558518,61.350716
